dataset,exposure,exposure_label,outcome,outcome_label,APP_REGION,Caregiving_MentalHealth2,weighted_n,raw_n,row_pct,row_raw_n,MedConditions_Depression,FreqUseInternet,Internet_Cell2,Internet_HighSpeed2,Electronic2_HealthInfo,TestSource_HCPCounselor,RiskTest_Counselor,SharedRes4_Counselor,UndGenTest3_Counselor,UseInternet,Internet_DialUp,Internet_HighSpeed,Internet_Cell
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,3260.0,20,0.02019501195594266,971,,,,,,,,,-9.0,,,-1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,554.0,3,0.003431913074721544,971,,,,,,,,,-2.0,,,-1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,-112.0,16,-0.0006938163616765577,971,,,,,,,,,-7.0,,,-1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,14237.0,81,0.7624785775492716,113,,,,,,,,,-1.0,,,-2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,1696.0,11,0.0908311910882605,113,,,,,,,,,2.0,,,-2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,1678.0,14,0.08986718080548414,113,,,,,,,,,-6.0,,,-2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,492.0,3,0.02634961439588689,113,,,,,,,,,-2.0,,,-2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,378.0,2,0.02024421593830334,113,,,,,,,,,1.0,,,-2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,191.0,2,0.010229220222793487,113,,,,,,,,,-9.0,,,-2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,5748.0,37,0.7106824925816023,52,,,,,,,,,-1.0,,,-9.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,1327.0,7,0.1640702274975272,52,,,,,,,,,2.0,,,-9.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,527.0,3,0.06515825914935708,52,,,,,,,,,-9.0,,,-9.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,325.0,2,0.04018298714144412,52,,,,,,,,,1.0,,,-9.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,179.0,1,0.022131552917903065,52,,,,,,,,,-2.0,,,-9.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,-18.0,2,-0.002225519287833828,52,,,,,,,,,-6.0,,,-9.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,535602.0,2974,0.6596847418297193,4675,,,,,,,,,-1.0,,,1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,208983.0,1173,0.25739802390917177,4675,,,,,,,,,2.0,,,1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,31752.0,183,0.03910797555382027,4675,,,,,,,,,1.0,,,1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,25122.0,142,0.030942005601633685,4675,,,,,,,,,-9.0,,,1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,10510.0,68,0.012944848295246001,4675,,,,,,,,,-6.0,,,1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,847.0,5,0.0010432242156111669,4675,,,,,,,,,-2.0,,,1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,-910.0,130,-0.0011208194052020801,4675,,,,,,,,,-7.0,,,1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,53767.0,306,0.7227621620895001,439,,,,,,,,,-1.0,,,2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,13953.0,78,0.18756301165463565,439,,,,,,,,,2.0,,,2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,2972.0,16,0.039951069349786934,439,,,,,,,,,-9.0,,,2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,2432.0,14,0.032692126735761044,439,,,,,,,,,1.0,,,2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,1132.0,6,0.01521689451680983,439,,,,,,,,,-6.0,,,2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,254.0,2,0.0034143915258566223,439,,,,,,,,,-2.0,,,2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,-119.0,17,-0.00159965587235015,439,,,,,,,,,-7.0,,,2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,124837.0,746,0.7733388673447895,971,2.0,,,,,,,,,,,-1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,34950.0,187,0.21650787357674725,971,1.0,,,,,,,,,,,-1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,1758.0,21,0.01089043896274454,971,-9.0,,,,,,,,,,,-1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,-119.0,17,-0.0007371798842813425,971,-7.0,,,,,,,,,,,-1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,12860.0,76,0.6887317909168809,113,2.0,,,,,,,,,,,-2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,5075.0,29,0.2717973436161097,113,1.0,,,,,,,,,,,-2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,737.0,8,0.039470865467009425,113,-9.0,,,,,,,,,,,-2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,5572.0,34,0.688921859545005,52,2.0,,,,,,,,,,,-9.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,2348.0,14,0.2903066271018793,52,1.0,,,,,,,,,,,-9.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,168.0,4,0.020771513353115726,52,-9.0,,,,,,,,,,,-9.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,579650.0,3265,0.713937327720204,4675,2.0,,,,,,,,,,,1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,229797.0,1239,0.2830339965463982,4675,1.0,,,,,,,,,,,1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,3425.0,33,0.0042184686404583786,4675,-9.0,,,,,,,,,,,1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,-966.0,138,-0.0011897929070606695,4675,-7.0,,,,,,,,,,,1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,53877.0,310,0.7242408355849498,439,2.0,,,,,,,,,,,2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,20156.0,109,0.2709467543116775,439,1.0,,,,,,,,,,,2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,477.0,3,0.0064120659757228695,439,-9.0,,,,,,,,,,,2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,-119.0,17,-0.00159965587235015,439,-7.0,,,,,,,,,,,2.0,
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-1.0,132183.0,786,0.8205435403371987,970,,,,,,,,,,,,,-1.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,2.0,17216.0,96,0.10687060809971942,970,,,,,,,,,,,,,-1.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,1.0,4940.0,26,0.030665706552777294,970,,,,,,,,,,,,,-1.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-6.0,3788.0,28,0.02351451344573287,970,,,,,,,,,,,,,-1.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-9.0,2460.0,16,0.015270776947334442,970,,,,,,,,,,,,,-1.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-2.0,610.0,3,0.0037866560723065082,970,,,,,,,,,,,,,-1.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-7.0,-105.0,15,-0.0006518014550691531,970,,,,,,,,,,,,,-1.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-1.0,15771.0,88,0.8297905924444912,114,,,,,,,,,,,,,-2.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,2.0,2073.0,14,0.10907081974113438,114,,,,,,,,,,,,,-2.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-6.0,499.0,7,0.026254866884141848,114,,,,,,,,,,,,,-2.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-9.0,472.0,3,0.024834262864358622,114,,,,,,,,,,,,,-2.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-2.0,200.0,1,0.01052299273913501,114,,,,,,,,,,,,,-2.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,1.0,-9.0,1,-0.0004735346732610754,114,,,,,,,,,,,,,-2.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-1.0,9419.0,59,0.8356845000443617,71,,,,,,,,,,,,,-9.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,2.0,871.0,5,0.07727797001153403,71,,,,,,,,,,,,,-9.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,1.0,460.0,3,0.040812705172566764,71,,,,,,,,,,,,,-9.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-6.0,331.0,3,0.029367403069825215,71,,,,,,,,,,,,,-9.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-9.0,190.0,1,0.01685742170171236,71,,,,,,,,,,,,,-9.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-1.0,597632.0,3345,0.8314486688629685,4141,,,,,,,,,,,,,1.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,2.0,85595.0,472,0.11908306250556495,4141,,,,,,,,,,,,,1.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,1.0,30725.0,168,0.04274580402457484,4141,,,,,,,,,,,,,1.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-6.0,3272.0,20,0.004552132490428279,4141,,,,,,,,,,,,,1.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-9.0,1732.0,10,0.0024096251446888077,4141,,,,,,,,,,,,,1.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-2.0,682.0,4,0.0009488246816846229,4141,,,,,,,,,,,,,1.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-7.0,-854.0,122,-0.0011881177099100704,4141,,,,,,,,,,,,,1.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-1.0,140789.0,801,0.8567455729325139,954,,,,,,,,,,,,,2.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,2.0,17099.0,104,0.10405282054402726,954,,,,,,,,,,,,,2.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,1.0,4968.0,26,0.030231850544635792,954,,,,,,,,,,,,,2.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-6.0,1123.0,8,0.006833810016430354,954,,,,,,,,,,,,,2.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-2.0,247.0,1,0.0015030730846467475,954,,,,,,,,,,,,,2.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-9.0,195.0,1,0.0011866366457737479,954,,,,,,,,,,,,,2.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-7.0,-91.0,13,-0.000553763768027749,954,,,,,,,,,,,,,2.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,74656.0,439,0.4634370421870732,970,,,,,,-1.0,,,,,,,-1.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,57946.0,342,0.3597074963374966,970,,,,,,2.0,,,,,,,-1.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,20757.0,120,0.12885183621781343,970,,,,,,1.0,,,,,,,-1.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,5017.0,38,0.031143694286494675,970,,,,,,-6.0,,,,,,,-1.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,2365.0,13,0.014681051821319494,970,,,,,,-9.0,,,,,,,-1.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,463.0,2,0.0028741340352096936,970,,,,,,-2.0,,,,,,,-1.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,-112.0,16,-0.0006952548854070966,970,,,,,,-7.0,,,,,,,-1.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,10084.0,55,0.5305692939071872,114,,,,,,-1.0,,,,,,,-2.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,4434.0,26,0.23329474902662317,114,,,,,,2.0,,,,,,,-2.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,2287.0,15,0.12033042197200884,114,,,,,,1.0,,,,,,,-2.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,1302.0,8,0.06850468273176892,114,,,,,,-9.0,,,,,,,-2.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,562.0,8,0.029569609596969377,114,,,,,,-6.0,,,,,,,-2.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,337.0,2,0.017731242765442492,114,,,,,,-2.0,,,,,,,-2.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,5785.0,38,0.5132641291810842,71,,,,,,2.0,,,,,,,-9.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,3584.0,20,0.31798420725756366,71,,,,,,-1.0,,,,,,,-9.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,1775.0,10,0.15748380800283915,71,,,,,,1.0,,,,,,,-9.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,136.0,2,0.012066365007541479,71,,,,,,-6.0,,,,,,,-9.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,-9.0,1,-0.0007985094490284802,71,,,,,,-9.0,,,,,,,-9.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,405584.0,2244,0.5642640904638946,4141,,,,,,2.0,,,,,,,1.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,206210.0,1173,0.28688729854865996,4141,,,,,,1.0,,,,,,,1.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,97558.0,536,0.1357264491140593,4141,,,,,,-1.0,,,,,,,1.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,7000.0,43,0.009738669753361233,4141,,,,,,-6.0,,,,,,,1.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,2525.0,15,0.003512877303891016,4141,,,,,,-9.0,,,,,,,1.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,789.0,4,0.0010976872050574304,4141,,,,,,-2.0,,,,,,,1.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,-882.0,126,-0.0012270723889235152,4141,,,,,,-7.0,,,,,,,1.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,93398.0,541,0.5683563561127001,954,,,,,,2.0,,,,,,,2.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,34214.0,195,0.2082030061461693,954,,,,,,1.0,,,,,,,2.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,33785.0,186,0.20559240552546704,954,,,,,,-1.0,,,,,,,2.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,1603.0,10,0.009754761759873425,954,,,,,,-9.0,,,,,,,2.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,1191.0,8,0.007247611513418122,954,,,,,,-6.0,,,,,,,2.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,230.0,1,0.0013996227103998053,954,,,,,,-2.0,,,,,,,2.0
HINTS6_2022,Internet_Cell,"B2c. When you use the Internet, do you access it through a cellular network (i.e",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,-91.0,13,-0.000553763768027749,954,,,,,,-7.0,,,,,,,2.0
